Code,Product Name,Unit,Current Stock,Cost Price,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.,Barcode
10001082,FIGARO Oilve Oil 200ml,PACK,3,0,259,0,240,CONSUMER MARKETING PVT LTD.,,,8410125600467
10001083,FIGARO Olive Oil 100ml,PACK,3,0,160,0,150,CONSUMER MARKETING PVT LTD.,,,8410125245170
10001425,FIGARO Olive Oil 500ml,PACK,3,0,499,0,450,CONSUMER MARKETING PVT LTD.,,,8410125340820
10027539,FILAKS 20GM,PCS,26,0,40,27,38,HINDUSTAN UNILEVER LTD,,,FLAKES27
10027930,FINAIL BOLLES,PCS,-6,0,35,18,20,HINDUSTAN UNILEVER LTD,,,FRESH18
10027993,FINE GRIP BALL PEN 5N,PCS,2,0,35,17,20,HINDUSTAN UNILEVER LTD,,,8907234001341
10028101,FINIL 1LTR,PCS,-30,0,50,18,25,HINDUSTAN UNILEVER LTD,,,1324
10028098,FINIL 5LTR,PCS,-14,0,150,70,90,HINDUSTAN UNILEVER LTD,,,
10027421,FINIL BALLS,PCS,32,0,35,18,20,HINDUSTAN UNILEVER LTD,,,FINIL18
10026566,FISH CURRY,PCS,5,0,10,7.5,9,GENERAL,,,8901662027744
10028340,FITKARI,PCS,-4,0,23,10,15,HINDUSTAN UNILEVER LTD,,,FITK10'
10024999,five STAR 10/- 25gm,PACK,31,0,10,0,10,CADBURY,,,8901233036625
10028495,FIZZ 250ML,PCS,13,0,15,13.54,15,HINDUSTAN UNILEVER LTD,,,8902579000660
10027991,FLAIR BALL PEN 5N,PCS,2,0,25,17,20,HINDUSTAN UNILEVER LTD,,,8901765300904
10027538,FLAKES 50Gm,PCS,23,0,99,65,90,HINDUSTAN UNILEVER LTD,,,CHILI65
10026580,FLOOR CLEANER 5Ltr.,PCS,-8,0,160,75,90,GENERAL,,,8906073230295
10028630,FLORA BAKET 18Ltr,PCS,4,0,389,174,220,HINDUSTAN UNILEVER LTD,,,8904236441625
10026416,FOGG,PCS,-3,0,230,0,200,GENERAL,,,8908001158879
10027104,FOGG,PCS,3,0,230,150,165,HINDUSTAN UNILEVER LTD,,,8908001158886
10022566,FOGG SPRAY FOCUS,PACK,14,0,199,0,130,FOGG,,,8904238300906
10026586,FOM HOME MADE 8,PCS,2,0,150,120,140,GENERAL,,,6939233513619
10027192,FORTUNE ATTA 5KG,PCS,7,0,195,155,170,HINDUSTAN UNILEVER LTD,,,8906007289085
10028944,FORTUNE GROUND NUT OIL 5LTR,PCS,2,0,825,713,735,HINDUSTAN UNILEVER LTD,,,8906007289894
10028943,FORTUNE GROUNDNUT 1LTR,PCS,41,0,160,132,140,HINDUSTAN UNILEVER LTD,,,8906007289870
10015563,FORTUNE KACHI GHANI 1L,PACK,3,0,186,0,150,FORTUNE,,,8906007280969
10002572,FORTUNE Rice Bran 5 L,PACK,3,0,750,0,720,FORTUNE,,,8906007280716
10013316,Fortune Ricebran15L,PACK,2,0,1800,0,1650,FORTUNE,,,8906007280723
10002493,FORTUNE SOYA 1L POUCH 16P,PACK,287,0,160,0,118,FORTUNE,,,8906007280075
10002486,FORTUNE SOYA 5L,PACK,1,0,705,0,630,FORTUNE,,,8906007280129
10026434,FORTUNE SOYABEAN OIL 1LTR,PCS,-2,0,130,105,114,GENERAL,,,8906007280037
10006510,FORTUNE Soyabeen Box 15L,PACK,2,0,2075,0,1700,FORTUNE,,,8906007280082
10002492,FORTUNE SUNLITE 1L 16P,PACK,109,0,185,0,138,FORTUNE,,,8906007280242
10002485,FORTUNE SUNLITE 5L,PACK,2,0,950,0,735,FORTUNE,,,8906007280280
10025970,FOUR GAJRA JHADU,PCS,5,0,136,60,70,AHINSHA,,,FOUR JAGRA60
10026035,FRESH BAKE CACKE 200g,PCS,-5,0,80,64,75,SANJAY CAKE,,,FRESH64
10027025,FRESH BAKE CAKE 200GM,PCS,2,0,45,36,42,HINDUSTAN UNILEVER LTD,,,CAKE36
10025920,FRESH PURE SOYA BEAN OIL 1L(910G),PCS,3,0,120,85,100,PARLE,,,8901153030093
10026033,FRESH RUSK CAKE 250g,PCS,1,0,80,64,74,SANJAY CAKE,,,8908009158017
10025923,FRESHEE ALUMINIU FOIL 500 G PLUS,PCS,2,0,240,110,150,FSSAI,,,8908008753251
10027502,FRIUT &NUT COOKIES 150g,PCS,-1,0,65,53,62,HINDUSTAN UNILEVER LTD,,,8906018764274
10024542,FROOTI 1.25L,PACK,6,0,68,0,67,PARLE,,,8902579103187
10027601,FROOTI 160ML,PCS,40,0,10,9.25,10,HINDUSTAN UNILEVER LTD,,,88902579000233
10027612,FROOTI 160Ml,PCS,15,0,10,9.7,10,HINDUSTAN UNILEVER LTD,,,8902579000233
10020228,Frooti Mango 600ml,PACK,50,0,38,0,38,GENERAL,,,8902579103170
10010926,FROOTI Mango Drink 10/-,PACK,84,0,10,0,10,PARLE AGRO,,,8902579103415
10020229,FROOTI Mango Drink 2 LTR,PACK,4,0,100,0,99,GENERAL,,,8902579107017
10011397,FROOTI MANGO DRINK 250ML 15/-,PACK,52,0,20,0,20,PARLE AGRO,,,8902579103057
10027942,FROZEN MATAR 1KG,PCS,-21,0,185,70,140,HINDUSTAN UNILEVER LTD,,,8906073370052
10027496,FRUIT & NUT COOKIES 300Gm,PCS,1,0,120,98,110,HINDUSTAN UNILEVER LTD,,,8906018763703
10026492,FRUIT BAR CAKE,PCS,-6,0,30,20,25,GENERAL,,,8901905021744
10027027,FRUIT CAKE,PCS,3,0,35,28,32,HINDUSTAN UNILEVER LTD,,,FRUIT28
10026032,FRUIT CAKE 200G,PCS,2,0,45,34,40,SANJAY CAKE,,,FRUIT34
10027287,FRUIT CAKE 350Gm,PCS,2,0,80,64,75,HINDUSTAN UNILEVER LTD,,,CLATE64
10026803,FRUIT CAKE RUSK 350G,PCS,1,0,80,70,75,HINDUSTAN UNILEVER LTD,,,CAKE70
10006509,FSunlite15L JAR,PACK,12,0,2025,0,1880,FORTUNE,,,8906007280303
10018705,FSunlite15L TIN,PACK,-2,0,1820,0,1370,GENERAL,,,8906007280310
10026081,FUIT BAR CAKE,PCS,25,0,10,8.7,10,GENERAL,,,8901905022741
10029123,FULKI,PCS,-2,0,40,25,0,HINDUSTAN UNILEVER LTD,,,34
10028897,FULKI 1KG,PCS,3,0,120,80,92,HINDUSTAN UNILEVER LTD,,,FULKI80
10028895,FULKI 250GM,PCS,6,0,30,18.75,25,HINDUSTAN UNILEVER LTD,,,FULKI19
10028896,FULKI 500GM,PCS,2,0,60,40,46,HINDUSTAN UNILEVER LTD,,,FULKI40
10011018,Funfoods Arrabbiata Pasta Sauce 325gm 85/-,PACK,1,0,89,0,85,RUPAREL FOODS PVT. LTD,,,8906002003778
10011007,Funfoods Cake Mix Brown 250gm 99/-,PACK,1,0,99,0,94,RUPAREL FOODS PVT. LTD,,,8906002000890
10006425,Funfoods Chocolate spread fudge 350g,PACK,1,0,159,0,155,RUPAREL FOODS PVT. LTD,,,8906002004133
10006419,Funfoods Dest chocolate 300g,PACK,1,0,79,0,74,RUPAREL FOODS PVT. LTD,,,8906002000302
10011021,Funfoods English Mustard 300gm 65/-,PACK,-1,0,0,0,0,RUPAREL FOODS PVT. LTD,,,8906002000159
10011009,Funfoods Mayonnaise Burger 275gm,PACK,2,0,69,0,65,RUPAREL FOODS PVT. LTD,,,8906002000876
10014975,Funfoods Mayonnaise Classic 270gm 79/-,PACK,1,0,69,0,65,DR.OETKER,,,8906002000012
10011022,Funfoods Mayonnaise Garlic 275gm,PACK,2,0,69,0,65,RUPAREL FOODS PVT. LTD,,,8906002000883
10011032,Funfoods Mayonnaise Green MInt 275gm 79/-,PACK,1,0,69,0,65,RUPAREL FOODS PVT. LTD,,,8906002004423
10014010,Funfoods Mayonnaise Veg 100Gm,PACK,58,0,35,0,34,RUPAREL FOODS PVT. LTD,,,8906002004430
10006428,Funfoods Mayonnaise veg 275g,PACK,3,0,69,0,65,RUPAREL FOODS PVT. LTD,,,8906002000494
10006426,Funfoods Pasta & Pizza 325g,PACK,4,0,89,0,85,RUPAREL FOODS PVT. LTD,,,8906002001118
10011017,Funfoods Pasta Alfredo 275gm 115/-,PACK,1,0,119,0,112,RUPAREL FOODS PVT. LTD,,,8906002003785
10029141,FUNFOODS PEANUT BUTTER 400G,PCS,1,0,169,143.23,155,HINDUSTAN UNILEVER LTD,,,8906002006250
10024989,Funfoods Peanut butter chocolate 391gm,PACK,1,0,169,0,150,DR.OETKER,,,8906002004942
10018205,Funfoods PEANUT BUTTER CREAMY,PACK,8,0,169,0,160,GENERAL,,,8906002001156
10006424,Funfoods Peanut butter crunchy 340g,PACK,8,0,169,0,160,RUPAREL FOODS PVT. LTD,,,8906002001163
10006427,Funfoods Pizza Topping 325g,PACK,6,0,89,0,85,RUPAREL FOODS PVT. LTD,,,8906002000111
10014974,Funfoods Sandwich Spread C&C 275gm 85/-,PACK,4,0,79,0,75,DR.OETKER,,,8906002000050
10011019,Funfoods Sandwich Spread C&C 300gm 85/-,PACK,2,0,79,0,75,RUPAREL FOODS PVT. LTD,,,8906002000463
10011020,Funfoods Sandwich Spread C&S 275gm 85/-,PACK,1,0,79,0,75,RUPAREL FOODS PVT. LTD,,,8906002000074
10011016,Funfoods Tartare Dip 225gm 69/-,PACK,1,0,69,0,65,RUPAREL FOODS PVT. LTD,,,8906002000456
10020077,Funfoods topping pizza 100gm,PACK,17,0,35,0,34,GENERAL,,,8906002005284
10022001,Funfoods veg mayo burger,PACK,9,0,35,0,34,GENERAL,,,8906002000081
10020558,Funfoods VEGMAYONNAIS 875,PACK,9,0,159,0,150,DR.OETKER,,,8906002004461
10023764,FUNTOP CHILLI SAUNCE 650ML,PACK,2,0,60,0,45,AROMA FOODS,,,8906028790188
10023641,FUNTOP Red Chili Sauce 630G,PACK,9,0,60,0,45,AROMA DE FRANCE,,,8906028790195
10023642,FUNTOP SOYA SAUCE 750G,PACK,7,0,60,0,45,AROMA DE FRANCE,,,8906028790201
10028000,FUSE,\PCS,62,0,20,18.5,20,HINDUSTAN UNILEVER LTD,,,7622201444945
10027683,FUSE 24 UNITS,PCS,1,0,480,428.57,450,HINDUSTAN UNILEVER LTD,,,8901233031729
10027558,FUSE 50G,PCS,25,0,35,31.24,34,HINDUSTAN UNILEVER LTD,,,8901233031736
10027835,FUSE 50G,PCS,4,0,35,31.25,34,HINDUSTAN UNILEVER LTD,,,7622201134006
10027707,FUSILLI 500GM,PCS,1,0,150,68.18,95,HINDUSTAN UNILEVER LTD,,,8906057021840
10028313,FUSILLI 500GM,PCS,1,0,149,55,80,HINDUSTAN UNILEVER LTD,,,8907065104174
10018801,FUTANA 250GM,PACK,21,0,10,0,9.5,GENERAL,,,123456789012
10002751,FW ALL IN 1 100GM/-,PACK,2,0,250,205,230,NIVEA,,,4005808919574
10007614,G  DUST BROOM,PACK,-3,0,180,0,140,AVI SALES,,,8901663004003
10026900,G-PET LOOFAH,PCS,6,0,125,60,80,HINDUSTAN UNILEVER LTD,,,8901809007189
10000644,Gaenier 4Brown100ml,PACK,4,0,180,0,170,GARNIER,,,8901526204489
10009465,GAIA GREEN TEA 25TEA B,PACK,5,79.8,190,79.8,100,COSMIC NUTRACOS SOLUTIONS PVT. LTD,,,8908000097100
10026280,GAIA GREEN TEA ASSORTED 25PCS,PCS,9,79.8,190,79.8,100,GAIA,,,8908000097841
10026279,GAIA GREEN TEA CARDAMOM,PCS,8,79.8,190,79.8,100,GAIA,,,8908000097964
10026278,GAIA GREEN TEA MINT,PCS,8,79.8,190,79.8,100,NILONs,,,8908000097469
10009466,GAIA GREEN TEA+HONEY N LIME 25TB,PACK,9,79.8,190,79.8,100,COSMIC NUTRACOS SOLUTIONS PVT. LTD,,,8908000097957
10009467,GAIA GREEN TEA+LEMON 25TB,PACK,4,79.8,190,79.8,100,COSMIC NUTRACOS SOLUTIONS PVT. LTD,,,8908000097230
10026893,GAIA HIBISCUS 25BAGS,PCS,6,92.4,220,92.4,100,HINDUSTAN UNILEVER LTD,,,8906058611453
10026894,GAIA MORINGA 25 BAGS,PCS,7,92.4,220,92.4,100,HINDUSTAN UNILEVER LTD,,,8906058611460
10007697,GAIA OLIVE OIL 1LTR,PACK,6,430.5,1025,430.5,1000,COSMIC NUTRACOS SOLUTIONS PVT. LTD,,,8906058610098
10009464,GAIA OLIVE OIL 500ML,PACK,-1,0,575,0,560,COSMIC NUTRACOS SOLUTIONS PVT. LTD,,,8908000097674
10028424,GAJAK 150GM,PCS,-11,0,50,30,38,HINDUSTAN UNILEVER LTD,,,GAJAK30
10028850,GAJAK 200GM,PCS,8,32,60,32,45,HINDUSTAN UNILEVER LTD,,,GAJAK32
10028488,GAJAK 250GM,PCS,-18,0,70,35,50,HINDUSTAN UNILEVER LTD,,,GAJAK35
10029012,GAJAK 250Gm,PCS,-10,0,50,28,40,HINDUSTAN UNILEVER LTD,,,GAJAK28
10029014,GAJAK 250Gm,PCS,1,0,50,25,40,HINDUSTAN UNILEVER LTD,,,GAJAK25
10029062,GAJAK 250GM,PCS,3,0,85,55,70,HINDUSTAN UNILEVER LTD,,,GAJAK55
10028345,GAJAK 300GM,PCS,-44,0,50,30,35,HINDUSTAN UNILEVER LTD,,,PEANUT CHIKII
10021275,Gajanand Hing 25gm,PACK,3,0,60,0,40,Gajanand food PVT LTD,,,8906012570390
10021276,Gajanand Hing 50gm,PACK,2,0,120,0,70,Gajanand food PVT LTD,,,8906012570253
10027927,GAJRA JHADU,PCS,-7,0,136,60,80,HINDUSTAN UNILEVER LTD,,,GAJRA60
10026282,GALA AOLS MULIGRAINS 500g,PCS,1,0,125,50,70,GAIA,,,8906058611200
10026281,GALA AOTS ORIGNAL 500g,PCS,4,84,100,84,95,GAIA,,,8906058611194
10026283,GALA OLIVE OIL 250ML,PCS,4,0,500,190.5,500,GAIA,,,8908000097667
10028458,GALA ROSE 25 BAGS,PCS,4,92,220,92,105,HINDUSTAN UNILEVER LTD,,,8906058611446
10028459,GALA TEA LEMON & HONEY 25 BAGS,PCS,2,79.8,190,79.8,100,HINDUSTAN UNILEVER LTD,,,
10006642,GALAXY 25G,PACK,26,0,20,0,20,MARS GCC FZE,,,6221134003048
10028422,GANGA JAL,PCS,18,0,20,8,10,HINDUSTAN UNILEVER LTD,,,GANG8
10009371,Gangal JwarAata 1kg,PACK,7,0,60,0,50,GANGAWAL,,,8906021510523
10000624,GANGWAL AATA 5KG,PACK,4,0,208,0,138,GANGAWAL,,,8906021510486
10000622,GANGWAL Baafla Aata 1Kg,PACK,5,0,50,0,45,GANGAWAL,,,8906021510530
10000619,GANGWAL BESAN 500g,PACK,30,0,85,0,45,GANGAWAL,,,8906021510592
10007457,Gangwal chakli mix 500g,PACK,2,0,140,0,85,GANGAWAL,,,8906021510189
10002095,GANGWAL Dahi Vada Instant Mix 500Gm,PACK,4,0,114,0,88,GANGAWAL,,,8906021510066
10000615,GANGWAL DALIYA 500g,PACK,92,0,30,0,24,GANGAWAL,,,8906021510769
10000625,GANGWAL Dhokla 500g,PACK,54,0,98,0,65,GANGAWAL,,,8906021510028
10000627,GANGWAL DOSA 500g,PACK,26,0,83,0,60,GANGAWAL,,,8906021510035
10000626,GANGWAL IDLI 500g,PACK,15,0,83,0,60,GANGAWAL,,,8906021510011
10028437,GANGWAL INDORI ISTYLE 200GM,PCS,10,0,84,50,58,HINDUSTAN UNILEVER LTD,,,8906021510271
10000616,GANGWAL Maida 500Gm,PACK,67,0,29,0,22,GANGAWAL,,,8906021510707
10009369,Gangwal makka.aata kg,PACK,5,0,58,0,50,GANGAWAL,,,8906021510509
10006197,GANGWAL Poha 1KG,PACK,2,0,67,0,50,GANGAWAL,,,8906021510974
10017051,GANGWAL Poha 500Gm,PACK,12,0,34,0,30,GANGAWAL,,,8906021511155
10000617,GANGWAL Rawa 500Gm,PACK,106,0,33,0,22,GANGAWAL,,,8906021510721
10000618,GANGWAL Suji 500Gm,PACK,37,0,34,0,22,GANGAWAL,,,8906021510745
10028342,GARAM MASALA 100GM,PCS,-20,0,100,60,70,HINDUSTAN UNILEVER LTD,,,GARM60
10028343,GARAM MASALA 15Gm,PCS,13,0,15,8,10,HINDUSTAN UNILEVER LTD,,,GARAM8
10026910,GARAM MASALA 50G,PCS,-36,0,50,30,35,HINDUSTAN UNILEVER LTD,,,MASALA30
10028728,GARBAGE BAGS,PCS,7,0,65,25,40,HINDUSTAN UNILEVER LTD,,,8908012416036
10028730,GARBAGE BAGS 19*21,PCS,9,0,75,30,50,HINDUSTAN UNILEVER LTD,,,8908012416043
10028729,GARBAGE BAGS 30* 37,PCS,11,0,135,65,90,HINDUSTAN UNILEVER LTD,,,8908012416067
10028827,GARLIC BREAD SEASONIG 6G,PCS,19,0,5,3.5,5,HINDUSTAN UNILEVER LTD,,,8901560612257
10028873,GARLIC MAGIC 50G,PCS,6,0,69,42.22,45,HINDUSTAN UNILEVER LTD,,,8908002173017
10027465,GARLIC PASTE,PCS,15,0,5,9,4.8,HINDUSTAN UNILEVER LTD,,,8901560273144
10027489,GARLIC TOAST 200GM,PCS,-1,0,40,33,35,HINDUSTAN UNILEVER LTD,,,8906018763420
10028024,GARNIER  MEN 100g + 100G,PCS,5,0,360,320,340,HINDUSTAN UNILEVER LTD,,,8901526558339
10002146,Garnier 3.0Brownblack40ml.,PACK,5,0,37,0,34,GARNIER,,,8901526209897
10000642,Garnier 3.16 Burgundy100ml,PACK,1,0,180,0,160,GARNIER,,,8901526204472
10015861,Garnier 3.16Burgundy25ml,PACK,14,0,37,0,35,GARNIER,,,8901526211715
10014061,Garnier 3.16Burgundy42ml,PACK,7,0,80,0,70,GARNIER,,,8901526206377
10000915,Garnier 3Darkestbrown40ml,PACK,4,0,80,0,75,GARNIER,,,8901526204748
10005072,GARNIER BN 4.0 Natural Brown 40gm 39/-,PACK,7,0,37,0,35,GARNIER,,,8901526211722
10000639,Garnier Light Br.100ml,PACK,-2,0,180,0,171,GARNIER,,,8901526204496
10025190,GARNIER LIGHT COMPLETE 125ml,PACK,1,0,149,0,130,GARNIER,,,8901526547036
10028023,GARNIER MEN 100G + 100G,PCS,6,0,360,320,340,HINDUSTAN UNILEVER LTD,,,8901526558322
10002137,GARNIER MEN FW Acno Fight Pimple 100gm 170/-,PACK,-1,0,180,0,170,GARNIER,,,8901526209637
10002136,GARNIER MEN FW Oil Clear Deep Cleansing 100gm,PACK,4,0,180,0,170,GARNIER,,,8901526205561
10002142,GARNIER MEN FW Oil Clear Deep Cleansing 50gm,PACK,3,0,99,0,90,GARNIER,,,8901526205578
10002141,GARNIER MEN FW PowerWhite 50gm 95/-,PACK,4,0,99,0,90,GARNIER,,,8901526211753
10024332,GARNIER SKIN NATURALS 45g + 125 Ml,PACK,2,0,199,0,190,Loreal India Pvt. Ltd.,,,8901526553426
10005086,GARNIER Wrinkle Lift Anti-Ageing Cream 40gm,PACK,6,0,275,0,250,GARNIER,,,8901526200078
10025876,Garnior Natural Black 70ml+60g,PCS,3,0,180,140,170,HINDUSTAN UNILEVER LTD,,,8901526204458
10026696,GEERA 100GM,PCS,-23,0,35,28,30,HINDUSTAN UNILEVER LTD,,,GEERA28
10026222,GEERA 250G,PCS,2,0,0,45,50,NILONs,,,GEERA45
10027986,GEL PEN 5N,PCS,5,0,30,17,20,HINDUSTAN UNILEVER LTD,,,8907234501674
10027989,GEL SUPER STAR 5N,PCS,2,0,30,17,20,HINDUSTAN UNILEVER LTD,,,8907234501711
10026955,GEMS (BIRTHDAY PACK) 50 UNITS,PCS,5,0,100,89.28,98,HINDUSTAN UNILEVER LTD,,,8901233034164
10028916,GEMS 28.48G,PCS,15,0,20,16.97,19,HINDUSTAN UNILEVER LTD,,,7622201767563
10027836,GEMS 9Gm,PCS,120,0,5,4.5,5,HINDUSTAN UNILEVER LTD,,,7622201769758
10026958,GEMS SURPRISE 17.8G,PCS,29,0,45,40.17,44,HINDUSTAN UNILEVER LTD,,,7622201114848
10027598,GET OUT 25G,PCS,5,0,27,8.75,15,HINDUSTAN UNILEVER LTD,,,8908010644127
10028656,GHADI,PCS,4,0,64,40,50,HINDUSTAN UNILEVER LTD,,,GHADU40
10028642,GHADI 4Kg,PCS,6,0,275,246,260,HINDUSTAN UNILEVER LTD,,,8901331004021
10027222,GHADU,PCS,14,0,110,33,50,HINDUSTAN UNILEVER LTD,,,GHADU33
10027223,GHADU,PCS,5,0,50,20,30,HINDUSTAN UNILEVER LTD,,,GHADU20
10027226,GHADU,PCS,3,0,70,36,50,HINDUSTAN UNILEVER LTD,,,GHADU35
10027227,GHADU,\PCS,4,0,157,65,90,HINDUSTAN UNILEVER LTD,,,GHADU65
10027412,GHADU,PCS,14,0,179,55,65,HINDUSTAN UNILEVER LTD,,,GHADU55
10027710,GHADU,PCS,-1,0,299,60,70,HINDUSTAN UNILEVER LTD,,,8906063220251
10028655,GHADU,PCS,16,0,120,45,60,HINDUSTAN UNILEVER LTD,,,GHADU45
10000174,GHARI CAKE  10/-(110/-DZ) 60P,PCS,-47,0,10,0,10,RSPL LIMITED,,,8901331000559
10000175,GHARI Cake 100g 55/- dz 120p,PACK,82,0,5,0,5,RSPL LIMITED,,,8901331000542
10024673,GHARI MACHINE WASH 1kg(12p),PACK,10,0,75,0,74,RSPL LIMITED,,,8901331012804
10015930,GHARI POWDER 1KG (25P),PACK,-1,0,55,0,50,RSPL LIMITED,,,8901331003871
10020700,GHARI POWDER 3 KG.,PACK,6,0,162,0,153,GENERAL,,,8901331003895
10018229,GHARI POWDER 500GM  40P,PACK,43,0,28,0,27,GENERAL,,,8901331003864
10018609,GHARI PWD 140g,PACK,10,0,10,0,10,GENERAL,,,8901331003109
10027228,GHAU,PCS,4,0,125,60,75,HINDUSTAN UNILEVER LTD,,,GHADU60
10015358,GIL 7 OClock P2 Crt 175/-,PACK,3,0,175,0,166,P & G,,,4902430723152
10015308,GIL 7 OClock SP 50/-,PACK,5,0,50,0,45,P & G,,,4902430648660
10000972,GIL FOAM Regular 418gm,PACK,5,0,199,0,185,P & G,,,4902430602761
10015146,GIL Foam Regular 50gm,PACK,5,0,85,0,80,P & G,,,4902430722193
10000971,GIL FOAM Sensitive 418gm,PACK,5,0,199,0,185,P & G,,,4902430602747
10009626,GIL Guard Cart 6s,PACK,15,0,50,0,46,P & G,,,4902430818834
10016152,GIL Series Shav Gel Sensitive 60Gm,PACK,2,0,85,0,80,P & G,,,4902430722025
10016154,GIL Series Shav Gel Ultra Comfort 60Gm,PACK,10,0,85,0,80,P & G,,,4902430722049
10014041,GIL Vec3 Cart 2s,PACK,1,0,130,0,122,P & G,,,4902430655279
10026940,GILETTE 2 REFILLS,PCS,-1,0,350,276.33,320,HINDUSTAN UNILEVER LTD,,,4902430857277
10026928,GILLETE,PCS,4,5,123,90.25,100,HINDUSTAN UNILEVER LTD,,,4902430853446
10026923,GILLETE MACH3 STAR,PCS,3,0,220,188.28,210,HINDUSTAN UNILEVER LTD,,,4902430921770
10026925,GILLETTE,PCS,6,0,65,55.14,62,HINDUSTAN UNILEVER LTD,,,4902430927178
10027199,GILLETTE,PCS,18,0,60,46.8,56,HINDUSTAN UNILEVER LTD,,,4902430914697
10027550,GILLETTE,PCS,-1,0,400,350,380,HINDUSTAN UNILEVER LTD,,,4902430921794
10011860,GILLETTE 7 OClock  22/--,PACK,9,0,22,0,22,P & G,,,4902430684224
10022263,Gillette 7'o clock PII,PACK,3,0,110,0,95,gillette india,,,4902430774789
10028150,GILLETTE CECTOR+ 6N,PCS,2,0,165,124.85,160,HINDUSTAN UNILEVER LTD,,,4902430927215
10027403,GILLETTE CECTORE+ 4 BLADS,PCS,7,0,120,107.14,115,HINDUSTAN UNILEVER LTD,,,4902430927192
10022310,GILLETTE FUSION,PACK,1,0,350,0,330,P & G,,,4902430778206
10027406,GILLETTE FUSION 5,PCS,2,0,1000,892.86,920,HINDUSTAN UNILEVER LTD,,,4902430922449
10027407,GILLETTE FUSIONG,PCS,1,0,550,491.07,520,HINDUSTAN UNILEVER LTD,,,4902430922388
10028898,GILLETTE GUARD,PCS,34,0,24,17,22,HINDUSTAN UNILEVER LTD,,,4987176041081
10022157,Gillette guard 1 blade,PACK,914767,0,10,0,10,P & G,,,4902430818803
10022156,Gillette guard 22/-,PACK,-22,0,22,0,20,P & G,,,4902430818858
10027198,GILLETTE GUARD 3,PCS,22,0,90,70.73,85,HINDUSTAN UNILEVER LTD,,,4902430914734
10028027,GILLETTE GUARD 3,PCS,8,0,340,310,320,HINDUSTAN UNILEVER LTD,,,4902430914703
10027197,GILLETTE GUARD 3.5,PCS,11,0,35,27.89,34,HINDUSTAN UNILEVER LTD,,,4902430914710
10026926,GILLETTE GUARD 33/ EXTRA FREE,PCS,3,0,49,37.04,45,HINDUSTAN UNILEVER LTD,,,4902430297318
10025438,GILLETTE GUARD 3P,PACK,54,0,27,0,26,P & G,,,4902430853880
10026937,GILLETTE GUARD GEL 80G,PCS,1,0,49,37.04,45,HINDUSTAN UNILEVER LTD,,,4902430297233
10021469,Gillette Lime Shave crm,PACK,-4,0,85,0,0,Procter & gamble,,,4902430785945
10026924,GILLETTE MACH3,PCS,2,0,169,143.34,162,HINDUSTAN UNILEVER LTD,,,4902430838900
10027404,GILLETTE MACH3,PCS,2,0,400,360.36,380,HINDUSTAN UNILEVER LTD,,,49024309217944902430927193
10028149,GILLETTE MACH3 2N,PCS,3,0,260,198.5,250,HINDUSTAN UNILEVER LTD,,,4902430921817
10025307,GILLETTE MACH3 4N,PACK,3,0,475,0,460,P & G,,,4902430798778
10023579,GILLETTE MACH3 RAZER,PACK,1,0,250,0,245,gillette india,,,4902430799096
10023121,GILLETTE MACH3 START 8 BLADE,PACK,2,0,720,0,680,P & G,,,4902430799195
10023578,Gillette PRESTO  3+1,PACK,99,0,20,0,20,gillette india,,,4902430839754
10021468,Gillette Reg shave crm,PACK,4,0,69,0,64,Procter & gamble,,,4902430785938
10029072,GILLETTE SENSITIVE 4N,PCS,1,0,630,562.49,580,HINDUSTAN UNILEVER LTD,,,7702018500307
10025439,GILLETTE SHAVE BRUSH,PACK,6,0,54,0,50,P & G,,,7702018008599
10025729,GILLETTE SKIN GUARD,PACK,2,0,350,0,330,gillette india,,,7702018500611
10027663,GILLETTE SKINGURD,PCS,2,0,350,312.49,320,HINDUSTAN UNILEVER LTD,,,7702018500277
10026915,GILLETTE VECTOR+,PCS,-1,0,65,55.14,62,HINDUSTAN UNILEVER LTD,,,4902430927239
10025270,GILLETTE VENUS BLADE 1P,PACK,1,0,220,0,200,Procter & gamble,,,4902430857611
10023581,GILLETTE WILKINSON 11N,PACK,26,0,25,0,22,gillette india,,,4902430853422
10028152,GILLETTE WILKINSON 5N,PCS,15,0,14,9.4,12,HINDUSTAN UNILEVER LTD,,,4902430786645
10027804,GILOY GHANVATI 60N,PCS,8,0,100,83.33,92,HINDUSTAN UNILEVER LTD,,,8904109420078
10028755,GILYCERIN 50ML,PCS,-7,0,20,6,15,HINDUSTAN UNILEVER LTD,,,GLYRIN6
10026693,GINGER GARLIC PAST 100G,PCS,4,0,25,16.07,22,HINDUSTAN UNILEVER LTD,,,8903553838415
10019857,GINGER GARLIC PAST 30 M 5/-,PACK,21,0,5,0,5,GENERAL,,,8901595862658
10028872,GIRLIC MAGIC 8G,PCS,16,0,10,8.9,10,HINDUSTAN UNILEVER LTD,,,8908002173109
10027091,GITANJALI 900g,PCS,3,0,65,34,45,HINDUSTAN UNILEVER LTD,,,8908006853229
10027825,GITS,PCS,-4,0,10,8.5,10,HINDUSTAN UNILEVER LTD,,,8901155502222
10007048,GITS GULAB JAMUN 200G,PACK,5,0,99,0,95,RAJDHANI,,,8901155101210
10028756,GIYCERINE 100G,PCS,-6,0,45,23,35,HINDUSTAN UNILEVER LTD,,,GLYRIN23
